	SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
3036	103546	0	Cash loans	F	Y	Y	0	87750.0	121500.0	12888.0	121500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.018209	-22822	365243	-8963.0	-4756	15.0	1	0	0	1	0	0		2.0	3	3	FRIDAY	7	0	0	0	0	0	0	XNA		0.1379594159923316																																																	2.0	0.0	2.0	0.0	-203.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0
3037	103547	0	Cash loans	M	Y	Y	0	225000.0	735579.0	40032.0	585000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.018801	-21392	-3985	-1159.0	-4827	9.0	1	1	0	1	0	0	Drivers	2.0	2	2	MONDAY	9	0	0	0	0	1	1	Transport: type 4		0.4228616494869082	0.8038850611746273	0.0619	0.0542	0.9811	0.7416	0.0251	0.0	0.1379	0.1667	0.2083	0.0289	0.0504	0.0517	0.0	0.0	0.063	0.0563	0.9811	0.7517	0.0253	0.0	0.1379	0.1667	0.2083	0.0295	0.0551	0.0539	0.0	0.0	0.0625	0.0542	0.9811	0.7451	0.0253	0.0	0.1379	0.1667	0.2083	0.0294	0.0513	0.0527	0.0	0.0	reg oper account	block of flats	0.0544	Panel	No	3.0	0.0	3.0	0.0	-3189.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3038	103548	0	Cash loans	F	N	Y	0	112500.0	271066.5	21861.0	234000.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.008575	-12817	-4486	-6738.0	-3400		1	1	1	1	1	0	Laborers	2.0	2	2	SATURDAY	14	0	0	0	0	0	0	Business Entity Type 1		0.3788172139451903	0.6313545365850379	0.0799		0.9901	0.8640000000000001	0.0107	0.0	0.1897	0.1875	0.0417	0.0718	0.0651	0.0844	0.0	0.0	0.0683		0.9891	0.8563	0.0089	0.0	0.1724	0.1667	0.0417	0.0724	0.0597	0.0749	0.0	0.0	0.0807		0.9901	0.8658	0.0108	0.0	0.1897	0.1875	0.0417	0.073	0.0663	0.0859	0.0	0.0	reg oper account	block of flats	0.0565	Stone, brick	No	4.0	0.0	4.0	0.0	-1764.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3039	103549	0	Cash loans	F	Y	Y	0	202500.0	1159515.0	37534.5	1012500.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.020713	-9867	-2769	-217.0	-670	12.0	1	1	0	1	0	0		2.0	3	2	THURSDAY	12	0	0	0	0	0	0	Trade: type 7		0.4944313471856546	0.2445163919946749	0.2433	0.1636	0.9801	0.728	0.0627	0.3	0.1897	0.3958	0.4375	0.2192	0.1975	0.2584	0.0039	0.0477	0.2174	0.162	0.9782	0.7125	0.0504	0.282	0.1379	0.3333	0.375	0.2242	0.1892	0.2636	0.0039	0.0041	0.2457	0.1636	0.9801	0.7316	0.0631	0.3	0.1897	0.3958	0.4375	0.223	0.2009	0.263	0.0039	0.0487	reg oper spec account	block of flats	0.2356	Panel	No	1.0	0.0	1.0	0.0	-2660.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
3040	103550	0	Cash loans	M	Y	Y	0	70470.0	299250.0	8356.5	225000.0	Unaccompanied	Commercial associate	Incomplete higher	Single / not married	House / apartment	0.018801	-8444	-240	-444.0	-1105	7.0	1	1	1	1	0	0		1.0	2	2	MONDAY	12	0	0	0	1	1	0	Business Entity Type 3		0.4926111786155708																																																No	1.0	0.0	1.0	0.0	-529.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3041	103551	0	Cash loans	F	N	Y	1	211500.0	398160.0	25573.5	315000.0	Family	Commercial associate	Higher education	Civil marriage	House / apartment	0.035792	-11090	-1055	-1873.0	-3725		1	1	0	1	0	0	Accountants	3.0	2	2	WEDNESDAY	13	0	0	0	0	0	0	Business Entity Type 3	0.4919573478033685	0.1684191564821152	0.5082869913916046	0.1485	0.1062	0.9831	0.7688	0.035	0.16	0.1379	0.3333	0.375	0.1195	0.121	0.1735	0.0	0.0	0.1513	0.1102	0.9831	0.7779	0.0353	0.1611	0.1379	0.3333	0.375	0.1222	0.1322	0.1808	0.0	0.0	0.1499	0.1062	0.9831	0.7719	0.0352	0.16	0.1379	0.3333	0.375	0.1216	0.1231	0.1767	0.0	0.0	reg oper account	block of flats	0.1365	Panel	No	3.0	0.0	3.0	0.0	0.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
3042	103552	0	Cash loans	M	Y	Y	0	193500.0	1125000.0	33025.5	1125000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.0145199999999999	-22478	365243	-4926.0	-4276	14.0	1	0	0	1	0	0		2.0	2	2	MONDAY	9	0	0	0	0	0	0	XNA		0.179869640456982		0.1426	0.1051	0.9856	0.8028	0.0258	0.1376	0.1417	0.3425	0.3854	0.0952	0.1125	0.1435	0.0014	0.0045	0.1029	0.0417	0.9856	0.8105	0.0	0.0	0.0345	0.3333	0.375	0.0492	0.09	0.0503	0.0	0.0	0.1083	0.0792	0.9856	0.8054	0.0233	0.12	0.1379	0.3333	0.375	0.0729	0.0864	0.1144	0.0	0.0	reg oper account	block of flats	0.1582	Panel	No	2.0	0.0	2.0	0.0	-136.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3043	103553	0	Cash loans	F	N	N	0	105750.0	528633.0	22527.0	472500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.035792	-13988	-2182	-7455.0	-2826		1	1	1	1	0	0	High skill tech staff	2.0	2	2	SATURDAY	12	0	0	0	0	0	0	Self-employed		0.5583885998834138	0.5919766183185521																																																0.0	0.0	0.0	0.0	-2100.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
3044	103554	0	Cash loans	F	Y	N	0	112500.0	1065433.5	42385.5	913500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.035792	-16413	-2659	-5237.0	-4552	12.0	1	1	0	1	0	0	Managers	2.0	2	2	SATURDAY	10	0	0	0	0	0	0	Trade: type 7		0.6739533898492436	0.7151031019926098																																																0.0	0.0	0.0	0.0	-237.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	1.0
3045	103555	1	Cash loans	M	N	Y	3	135000.0	469152.0	28480.5	405000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	With parents	0.019101	-8390	-1474	-8380.0	-1070		1	1	0	1	0	0	Laborers	5.0	2	2	WEDNESDAY	16	0	0	0	0	0	0	Industry: type 3	0.1325155454307397	0.5740704497581893	0.3876253444214701																																																3.0	0.0	3.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	6.0
3046	103556	0	Cash loans	M	Y	Y	1	216000.0	255829.5	26991.0	243000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.0060079999999999	-15306	-3282	-2486.0	-4729	23.0	1	1	0	1	1	0		3.0	2	2	TUESDAY	13	0	0	0	0	1	1	Transport: type 2		0.6704262467675639	0.7838324335199619	0.0278	0.0493	0.996	0.9456	0.0192	0.0	0.1034	0.0833	0.0417	0.0197	0.0227	0.0241	0.0	0.0	0.0284	0.0511	0.996	0.9477	0.0194	0.0	0.1034	0.0833	0.0417	0.0202	0.0248	0.0252	0.0	0.0	0.0281	0.0493	0.996	0.9463	0.0193	0.0	0.1034	0.0833	0.0417	0.0201	0.0231	0.0246	0.0	0.0	reg oper account	block of flats	0.0212	Panel	No	0.0	0.0	0.0	0.0	-1382.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3047	103557	0	Cash loans	F	Y	Y	0	63000.0	188685.0	9877.5	157500.0	Unaccompanied	State servant	Secondary / secondary special	Single / not married	House / apartment	0.00712	-14988	-427	-8474.0	-4569	0.0	1	1	0	1	0	0	Cooking staff	1.0	2	2	SATURDAY	8	0	0	0	0	0	0	Other		0.4827606640644897	0.633031641417419																																																0.0	0.0	0.0	0.0	-438.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
3048	103558	0	Cash loans	F	N	Y	0	135000.0	558841.5	24745.5	499500.0	Family	Pensioner	Secondary / secondary special	Widow	House / apartment	0.025164	-20982	365243	-7608.0	-4410		1	0	0	1	1	0		1.0	2	2	TUESDAY	11	0	0	0	0	0	0	XNA		0.6607309591362669		0.1392	0.1363	0.9856	0.8028	0.0172	0.32	0.2759	0.2083	0.25	0.1363	0.1	0.1138	0.0618	0.0644	0.1418	0.1414	0.9856	0.8105	0.0174	0.3222	0.2759	0.2083	0.25	0.1394	0.1093	0.1186	0.0623	0.0682	0.1405	0.1363	0.9856	0.8054	0.0173	0.32	0.2759	0.2083	0.25	0.1387	0.1018	0.1159	0.0621	0.0658	reg oper account	block of flats	0.1129	Panel	No	5.0	3.0	5.0	3.0	-860.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3049	103559	0	Revolving loans	F	N	Y	0	144000.0	405000.0	20250.0	405000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.02461	-16531	-2400	-2230.0	-58		1	1	0	1	0	0	Accountants	2.0	2	2	MONDAY	10	0	0	0	0	0	0	Self-employed	0.7360873322725789	0.5432406134754276																																																	5.0	0.0	5.0	0.0	-49.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3050	103560	0	Cash loans	F	N	N	2	225000.0	1506816.0	45814.5	1350000.0		Commercial associate	Higher education	Married	With parents	0.006852	-11831	-2052	-1856.0	-1883		1	1	0	1	0	0	Secretaries	4.0	3	3	MONDAY	9	0	0	0	0	0	0	Security Ministries		0.5617022394930419	0.4866531565147181																																																0.0	0.0	0.0	0.0	-3.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3051	103561	0	Revolving loans	F	N	Y	2	135000.0	270000.0	13500.0	270000.0	Unaccompanied	State servant	Lower secondary	Single / not married	House / apartment	0.001417	-14502	-3904	-4765.0	-282		1	1	0	1	1	0		3.0	2	2	SATURDAY	8	0	0	0	0	0	0	Government		0.5216372682901981																																																	0.0	0.0	0.0	0.0	-393.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3052	103563	1	Cash loans	F	N	Y	1	180000.0	970380.0	28503.0	810000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.032561	-17760	-225	-992.0	-1280		1	1	0	1	0	0	Cleaning staff	3.0	1	1	SUNDAY	15	0	0	0	0	0	0	Self-employed		0.7883620159842183	0.6832688314232291	1.0	0.3462	0.9985	0.9796	0.0347	0.56	0.1379	1.0	1.0	0.1866	0.8212	0.9824	0.0077	0.0087	1.0	0.3593	0.9985	0.9804	0.035	0.5639	0.1379	1.0	1.0	0.1909	0.8972	1.0	0.0078	0.0092	1.0	0.3462	0.9985	0.9799	0.0349	0.56	0.1379	1.0	1.0	0.1899	0.8354	1.0	0.0078	0.0089	reg oper account	block of flats	0.7935	Monolithic	No	0.0	0.0	0.0	0.0	-723.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	2.0	1.0
3053	103564	0	Revolving loans	M	N	N	2	90000.0	135000.0	6750.0	135000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.00702	-14644	-133	-3185.0	-4740		1	1	0	0	0	0	Laborers	4.0	2	2	WEDNESDAY	9	0	0	0	1	1	0	Business Entity Type 3	0.289584585306069	0.5265514630301479																																																	0.0	0.0	0.0	0.0	-190.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3054	103565	0	Cash loans	F	N	Y	1	135000.0	679500.0	24201.0	679500.0	Family	Commercial associate	Incomplete higher	Married	House / apartment	0.04622	-9294	-1320	-3925.0	-1974		1	1	1	1	1	1		3.0	1	1	TUESDAY	19	0	0	0	0	0	0	Business Entity Type 3	0.3156558476825059	0.7092277398112673		0.2505	0.2196	0.9871			0.28	0.2414	0.3333		0.252		0.2678		0.0975	0.2553	0.2279	0.9871			0.282	0.2414	0.3333		0.2578		0.2791		0.1033	0.2529	0.2196	0.9871			0.28	0.2414	0.3333		0.2564		0.2727		0.0996		block of flats	0.267	Stone, brick	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3055	103566	0	Cash loans	F	N	N	0	36000.0	45000.0	4581.0	45000.0	Unaccompanied	Pensioner	Secondary / secondary special	Separated	Municipal apartment	0.0228	-17777	365243	-5644.0	-1302		1	0	0	1	0	0		1.0	2	2	FRIDAY	8	0	0	0	0	0	0	XNA		0.6610103147858949																																																	0.0	0.0	0.0	0.0	-422.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3056	103567	0	Cash loans	F	N	Y	0	225000.0	755190.0	36459.0	675000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.04622	-10206	-607	-5052.0	-1318		1	1	0	1	0	0	Core staff	2.0	1	1	THURSDAY	18	0	1	1	0	0	0	Government	0.7305296583169131	0.7792624439055533																																																	0.0	0.0	0.0	0.0	-2603.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3057	103568	0	Cash loans	F	N	Y	0	90000.0	407965.5	26203.5	369000.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.00702	-21531	365243	-12048.0	-5058		1	0	0	1	0	0		1.0	2	2	WEDNESDAY	15	0	0	0	0	0	0	XNA		0.3983017296244112	0.5190973382084597																																																2.0	0.0	2.0	0.0	-1722.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	6.0
3058	103569	0	Cash loans	M	Y	Y	1	292500.0	835380.0	40320.0	675000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.020246	-12040	-4144	-3114.0	-4468	8.0	1	1	0	1	0	0	Security staff	3.0	3	3	WEDNESDAY	6	0	0	0	0	0	0	Government	0.3269916195796787	0.4485984919432995	0.5814837058057234	0.0907	0.0996	0.9871			0.0	0.2069	0.1667		0.026		0.0871		0.0	0.0924	0.1033	0.9871			0.0	0.2069	0.1667		0.0266		0.0908		0.0	0.0916	0.0996	0.9871			0.0	0.2069	0.1667		0.0265		0.0887		0.0		block of flats	0.0782	Panel	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
3059	103571	0	Cash loans	F	N	Y	0	54000.0	168102.0	9513.0	148500.0	Unaccompanied	Pensioner	Lower secondary	Married	House / apartment	0.015221	-23115	365243	-12155.0	-4265		1	0	0	1	0	0		2.0	2	2	THURSDAY	9	0	0	0	0	0	0	XNA		0.5813310669697719	0.5370699579791587																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3060	103573	0	Revolving loans	F	Y	Y	0	121500.0	270000.0	13500.0	270000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.031329	-10440	-2285	-5647.0	-1814	16.0	1	1	0	1	0	0	Core staff	2.0	2	2	WEDNESDAY	11	0	0	0	0	0	0	Kindergarten	0.4851568026502676	0.7147966934643109	0.4118485559242397																																																3.0	0.0	3.0	0.0	-331.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3061	103576	0	Cash loans	F	N	Y	0	67500.0	296280.0	23539.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.018634	-9536	-892	-2725.0	-2224		1	1	0	1	0	0	Sales staff	1.0	2	2	THURSDAY	10	0	0	0	0	0	0	Self-employed	0.4501352850200465	0.3903165507291008	0.7544061731797895																																																2.0	0.0	2.0	0.0	-316.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	2.0
3062	103577	0	Cash loans	M	N	Y	2	81000.0	352044.0	17253.0	247500.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.0105	-11526	-883	-532.0	-4109		1	1	0	1	0	0		4.0	3	3	MONDAY	16	0	0	0	0	0	0	Business Entity Type 3	0.1456089392570402	0.2110209044590506		0.0124	0.0	0.9732	0.6328	0.0027	0.0	0.069	0.0833	0.125	0.0119	0.0101	0.0235	0.0	0.0	0.0126	0.0	0.9732	0.6472	0.0028	0.0	0.069	0.0833	0.125	0.0122	0.011	0.0245	0.0	0.0	0.0125	0.0	0.9732	0.6377	0.0028	0.0	0.069	0.0833	0.125	0.0122	0.0103	0.0239	0.0	0.0	reg oper account	block of flats	0.02	Mixed	No	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3063	103578	0	Cash loans	F	N	N	0	135000.0	450000.0	35685.0	450000.0	Unaccompanied	Working	Incomplete higher	Single / not married	House / apartment	0.032561	-9113	-1650	-5248.0	-1697		1	1	0	1	1	0	Core staff	1.0	1	1	FRIDAY	19	0	0	0	0	0	0	Self-employed		0.7269569674992502		0.0	0.3182		0.898	0.0496	0.24	0.0	0.2083	0.25	0.0	0.0	0.234	0.0	0.0	0.0	0.3302		0.902	0.0501	0.2417	0.0	0.2083	0.25	0.0	0.0	0.2438	0.0	0.0	0.0	0.3182		0.8994	0.0499	0.24	0.0	0.2083	0.25	0.0	0.0	0.2382	0.0	0.0	not specified		0.2112		No	0.0	0.0	0.0	0.0	-1402.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3064	103579	0	Cash loans	M	N	Y	0	315000.0	755190.0	36459.0	675000.0	Unaccompanied	Working	Incomplete higher	Single / not married	House / apartment	0.031329	-13461	-3172	-5315.0	-5114		1	1	0	1	0	0	Managers	1.0	2	2	FRIDAY	13	0	0	0	0	0	0	Business Entity Type 3	0.470563757199244	0.6265792525878586	0.5726825047161584	0.0206	0.0356	0.9707			0.0	0.1034	0.0833		0.0466		0.0234		0.0445	0.021	0.037	0.9707			0.0	0.1034	0.0833		0.0476		0.0243		0.0471	0.0208	0.0356	0.9707			0.0	0.1034	0.0833		0.0474		0.0238		0.0454		block of flats	0.0281	Stone, brick	No	0.0	0.0	0.0	0.0	-1097.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	1.0
3065	103580	0	Cash loans	F	N	Y	0	54000.0	900000.0	29745.0	900000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.026392	-19482	-1708	-2753.0	-3037		1	1	0	1	1	0	Sales staff	2.0	2	2	THURSDAY	22	0	0	0	0	0	0	Medicine		0.3065522993502637	0.5691487713619409	0.133	0.1203	0.9796			0.0	0.3448	0.1667		0.1292		0.1286		0.0452	0.1355	0.1248	0.9796			0.0	0.3448	0.1667		0.1321		0.134		0.0479	0.1343	0.1203	0.9796			0.0	0.3448	0.1667		0.1314		0.1309		0.0462		block of flats	0.1315	Panel	No	1.0	0.0	1.0	0.0	-983.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
3066	103581	0	Revolving loans	F	N	Y	0	337500.0	247500.0	12375.0	247500.0	Family	Working	Secondary / secondary special	Single / not married	House / apartment	0.031329	-8865	-1430	-7644.0	-1536		1	1	0	1	0	0		1.0	2	2	FRIDAY	16	0	0	0	0	0	0	Business Entity Type 3	0.286022506510133	0.58516872182435		0.1113	0.0591	0.9896	0.8572		0.12	0.1034	0.3333	0.375	0.1033	0.0908	0.1203	0.0	0.0	0.1134	0.0613	0.9896	0.8628		0.1208	0.1034	0.3333	0.375	0.1057	0.0992	0.1253	0.0	0.0	0.1124	0.0591	0.9896	0.8591		0.12	0.1034	0.3333	0.375	0.1051	0.0923	0.1225	0.0	0.0	reg oper account	block of flats	0.0946	Panel	No					-1062.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
3067	103582	0	Cash loans	F	Y	N	1	135000.0	450000.0	23107.5	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.006852	-12616	-475	-6683.0	-1991	22.0	1	1	0	1	0	0		3.0	3	3	TUESDAY	15	0	0	0	0	0	0	Military	0.4467354865752939	0.1158060952226478	0.5172965813614878																																																1.0	0.0	1.0	0.0	-708.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	3.0
3068	103583	0	Cash loans	M	Y	N	1	270000.0	718605.0	36819.0	571500.0	Unaccompanied	Working	Higher education	Married	Rented apartment	0.032561	-10817	-203	-1263.0	-759	65.0	1	1	0	1	1	0	Laborers	3.0	1	1	MONDAY	13	0	0	0	0	0	0	Government	0.2421997594124466	0.2544113697434508	0.4083588531230431	0.1367	0.1142	0.9752	0.66	0.0209	0.064	0.2345	0.2	0.2417	0.0474	0.1113	0.1332	0.0008	0.0039	0.0861	0.0891	0.9747	0.6668	0.0147	0.0	0.2069	0.1667	0.2083	0.0286	0.0753	0.0775	0.0	0.0022	0.0885	0.1016	0.9747	0.6578	0.0148	0.0	0.2069	0.1667	0.2083	0.0521	0.0727	0.1023	0.0	0.0041	reg oper account	block of flats	0.1786	Panel	No	1.0	0.0	1.0	0.0	-730.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
3069	103584	0	Cash loans	F	Y	N	1	675000.0	450000.0	22018.5	450000.0	Unaccompanied	Working	Higher education	Married	House / apartment	0.007114	-13612	-2012	-4836.0	-4836	2.0	1	1	0	1	0	0	Managers	3.0	2	2	THURSDAY	15	0	0	0	0	0	0	Business Entity Type 3	0.5993817427542792	0.6818316463539583	0.4241303111942548	0.1082	0.0829	0.9876	0.83	0.0302	0.12	0.1034	0.3333	0.375		0.0874	0.1125	0.0039	0.0154	0.1103	0.086	0.9876	0.8367	0.0305	0.1208	0.1034	0.3333	0.375		0.0955	0.1172	0.0039	0.0163	0.1093	0.0829	0.9876	0.8323	0.0304	0.12	0.1034	0.3333	0.375		0.0889	0.1145	0.0039	0.0157		block of flats	0.0918	Panel	No	4.0	1.0	4.0	0.0	-104.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0
3070	103585	0	Cash loans	M	N	Y	0	67500.0	64692.0	5206.5	54000.0	Family	Working	Secondary / secondary special	Single / not married	House / apartment	0.031329	-13592	-5097	-774.0	-2401		1	1	0	1	0	0	Low-skill Laborers	1.0	2	2	SATURDAY	8	0	0	0	0	1	1	Industry: type 11	0.2473370468128313	0.2272164354172916																																														0.0114		No	8.0	0.0	8.0	0.0	-1598.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
